1,,479028.275,2370288.684,16.113
2,,478963.722,2370363.038,17.358
3,,478932.282,2370268.608,17.49
4,,479072.143,2370250.967,15.601
5,,478995.944,2370249.326,16.334
6,,479089.739,2370232.887,15.338
7,,478974.849,2370166.506,16.419
8,,478931.933,2370363.293,17.531
9,,478945.307,2370355.371,17.62
10,,478924.882,2370341.325,17.725
11,,478950.381,2370177.066,16.789
12,,478924.116,2370214.157,17.659
13,,478892.317,2370231.579,17.923
14,,478886.796,2370249.453,18.043
15,,478873.539,2370249.217,18.158
16,,478843.63,2370244.098,18.324
17,,479379.658,2370161.143,2.091
18,,479365.089,2370169.022,3.042
19,,479363.282,2370175.073,2.681
20,,479359.543,2370185.833,3.091
21,,479346.916,2370183.058,3.39
22,,479346.841,2370198.591,2.1
23,,479344.105,2370192.434,3.062
24,,479329.222,2370215.293,0.632
25,,479328.418,2370223.071,0.871
26,,479327.721,2370208.044,2.21
27,,479338.323,2370204.904,2.282
28,,479327.557,2370201.238,3.722
29,,479323.32,2370232.269,0.735
30,,479320.301,2370221.345,1.156
31,,479313.369,2370226.901,0.772
32,,479290.087,2370036.858,12.143
33,,479279.221,2370243.574,1.291
34,,479271.439,2370241.282,1.808
35,,479270.013,2370241.6,1.835
36,,479248.726,2370259.805,2.889
37,,479244.791,2370259.306,3.747
38,,479219.825,2370298.745,2.927
39,,479219.412,2370032.328,13.794
40,,479299.57,2370017.038,11.956
41,,479219.311,2370276.54,3.582
42,,479216.474,2370273.031,4.345
43,,479214.508,2370291.007,3.118
44,,479231.508,2370290.123,3.019
45,,479203.989,2370036.522,13.941
46,,479200.572,2370287.934,4.346
47,,479180.527,2370298.691,4.043
48,,479177.687,2370326.525,2.437
49,,479161.746,2370305.476,4.588
50,,479158.659,2370330.748,2.462
51,,479158.337,2370322.352,3.096
52,,479153.552,2370210.677,14.209
53,,479151.155,2370317.608,4.262
54,,479196.221,2370315.967,3.259
55,,479175.09,2370315.554,2.974
56,,479208.358,2370307.747,2.754
57,,479212.575,2370303.238,2.81
58,,479196.48,2370303.052,3.026
59,,479228.665,2370283.321,2.853
60,,479243.99,2370283.107,2.872
61,,479253.971,2370277.394,2.755
62,,479261.628,2370271.922,2.598
63,,479258.533,2370268.668,2.835
64,,479248.197,2370268.643,2.748
65,,479274.903,2370262.384,2.885
66,,479282.315,2370255.908,2.575
67,,479293.296,2370249.674,2.636
68,,479308.823,2370239.092,2.608
69,,479308.015,2370218.282,3.703
70,,479304.669,2370209.054,8.092
71,,479178.183,2370250.133,14.302
72,,479177.698,2370228.843,13.622
73,,479175.648,2370250.311,14.158
74,,479253.045,2370214.257,12.443
75,,479245.254,2370212.373,12.619
76,,479244.922,2370211.585,12.616
77,,479255.573,2370206.759,12.421
78,,479172.658,2370204.004,13.812
79,,479168.373,2370215.808,14.303
80,,479161.111,2370251.293,14.609
81,,479166.997,2370241.543,14.327
82,,479165.967,2370236.853,14.316
83,,479260.932,2370203.651,12.658
84,,479306.434,2370200.233,11.944
85,,479159.053,2370197.415,14.132
86,,479291.195,2370193.915,12.224
87,,479280.014,2370204.966,12.194
88,,479271.901,2370193.884,12.285
89,,479271.685,2370201.209,12.296
90,,479269.451,2370196.51,12.348
91,,479295.307,2370191.07,12.037
92,,479294.992,2370198.533,12.224
93,,479267.301,2370214.444,12.361
94,,479267.023,2370223.538,12.152
95,,479286.581,2370214.319,12.137
96,,479296.536,2370208.228,11.954
97,,479315.502,2370189.873,11.639
98,,479262.007,2370189.701,12.381
99,,479312.921,2370181.492,11.861
100,,479300.71,2370181.255,11.893
101,,479242.594,2370181.066,12.408
102,,479254.526,2370177.853,12.619
103,,479323.226,2370176.372,11.626
104,,479158.517,2370173.563,13.976
105,,479158.34,2370261.669,14.227
106,,479157.841,2370262.809,14.575
107,,479155.091,2370229.646,14.449
108,,479152.522,2370187.453,14.27
109,,479150.652,2370249.55,14.582
110,,479145.12,2370239.787,14.562
111,,479144.668,2370261.098,14.551
112,,479277.752,2370171.07,12.149
113,,479268.106,2370182.881,12.289
114,,479141.828,2370141.328,12.076
115,,479128.71,2370136.188,11.389
116,,479125.363,2370062.478,14.589
117,,479117.425,2369999.281,13.928
118,,479098.38,2370063.981,14.145
119,,479085.384,2370167.708,14.813
120,,479052.171,2370155.328,15.337
121,,479094.698,2370016.456,14.068
122,,479046.31,2369988.712,13.659
123,,479034.231,2370072.579,15.022
124,,479024.698,2370031.589,14.594
125,,479010.838,2370132.894,15.621
126,,479038.293,2370008.589,14.574
127,,479238.141,2369937.859,13.36
128,,479141.153,2370136.962,10.56
129,,479263.217,2370088.541,7.56
130,,478815.772,2370534.01,3.99
131,,478810.368,2370539.888,4.12
132,,478808.984,2369738.266,17.647
133,,478801.415,2369736.212,17.761
134,,478792.193,2369730.211,17.857
135,,478781.089,2370535.811,17.038
136,,478771.693,2370540.196,16.946
137,,478768.864,2370534.776,16.958
138,,478767.85,2369729.18,18.46
139,,478782.175,2369727.931,18.011
140,,478785.946,2369727.431,17.963
141,,478774.866,2369726.126,18.411
142,,478828.805,2369726.12,17.259
143,,478847.466,2369723.827,16.948
144,,478841.034,2369721.77,17.136
145,,478837.915,2369761.32,16.908
146,,478836.06,2369758.389,17.055
147,,478835.439,2369722.925,17.172
148,,478834.152,2369752.207,17.128
149,,478832.395,2369721.388,17.226
150,,478766.331,2370538.311,16.796
151,,478761.592,2369721.363,18.545
152,,478842.18,2369720.269,17.115
153,,478832.262,2369728.217,17.266
154,,478830.081,2369752.776,17.219
155,,478760.939,2370512.055,16.9
156,,478758.037,2370530.906,16.893
157,,478753.103,2370534.957,17
158,,478752.455,2370521.089,16.875
159,,478745.237,2369719.912,18.761
160,,478769.225,2369719.712,18.803
161,,478772.216,2369719.604,18.454
162,,478821.702,2369717.957,17.334
163,,478740.871,2370520.436,16.85
164,,478736.952,2369717.572,18.895
