1,,478681.041,2369644.905,15.010
2,,478664.620,2369643.223,15.437
3,,478690.932,2369606.946,14.500
4,,478681.350,2369603.476,15.066
5,,478704.973,2369613.585,14.560
6,,478704.679,2369598.796,14.510
7,,478714.613,2369604.548,14.520
8,,478704.774,2369588.327,14.540
9,,478721.151,2369592.189,14.550
10,,478675.536,2369655.638,19.072
11,,478674.018,2369660.622,19.352
12,,478673.292,2369662.524,18.968
13,,478689.456,2369668.856,19.343
14,,478687.767,2369666.046,19.403
15,,478693.623,2369669.262,19.363
16,,478685.444,2369676.034,19.432
17,,478695.332,2369676.594,19.289
18,,478706.883,2369691.524,19.247
19,,478705.783,2369692.746,19.220
20,,478709.609,2369700.512,19.103
21,,478714.973,2369699.946,19.132
22,,478711.091,2369704.416,18.998
23,,478711.368,2369705.801,19.010
24,,478719.775,2369714.192,18.918
25,,478727.611,2369723.180,18.831
26,,478770.731,2369761.938,17.941
27,,478755.872,2369746.088,19.292
28,,478767.461,2369745.953,18.619
29,,478791.899,2369783.847,17.440
30,,478804.886,2369779.721,17.030
31,,478806.217,2369763.155,17.260
32,,478828.644,2369765.738,17.030
33,,478837.915,2369761.320,16.908
34,,478836.060,2369758.389,17.055
35,,478827.718,2369756.139,17.225
36,,478821.215,2369751.424,17.475
37,,478814.003,2369747.576,17.562
38,,478804.313,2369749.553,17.350
39,,478781.067,2369741.243,18.208
40,,478789.594,2369737.760,17.733
41,,478793.190,2369742.239,17.832
42,,478796.827,2369741.780,17.796
43,,478823.516,2369777.619,16.980
44,,478845.941,2369766.124,17.430
45,,478773.457,2369780.090,17.807
46,,478822.038,2369789.074,16.506
47,,478824.963,2369790.465,16.515
48,,478826.640,2369749.343,17.208
49,,478823.173,2369747.144,17.416
50,,478830.081,2369752.776,17.219
51,,478834.152,2369752.207,17.128
52,,478798.147,2369736.383,17.780
53,,478804.489,2369733.965,17.611
54,,478804.121,2369738.132,17.754
55,,478808.984,2369738.266,17.647
56,,478812.292,2369737.593,17.620
57,,478818.352,2369734.686,17.491
58,,478816.721,2369731.257,17.600
59,,478821.318,2369731.200,17.480
60,,478823.555,2369734.287,17.517
61,,478828.188,2369732.569,17.342
62,,478826.601,2369734.599,17.433
63,,478865.292,2369741.611,18.128
64,,478856.384,2369730.819,16.509
65,,478847.466,2369723.827,16.948
66,,478835.439,2369722.925,17.172
67,,478841.034,2369721.770,17.136
68,,478842.180,2369720.269,17.115
69,,478828.805,2369726.120,17.259
70,,478825.426,2369724.589,17.296
71,,478819.450,2369725.523,17.330
72,,478811.911,2369726.212,17.590
73,,478806.324,2369729.780,17.713
74,,478800.261,2369728.833,17.772
75,,478793.689,2369734.206,17.928
76,,478792.193,2369730.211,17.857
77,,478927.007,2369662.905,14.487
78,,478919.969,2369663.593,14.470
79,,478910.968,2369669.608,13.590
80,,478907.722,2369662.046,14.442
81,,478893.851,2369664.254,13.482
82,,478884.168,2369664.321,13.691
83,,478891.231,2369704.153,13.220
84,,478922.578,2369702.439,13.745
85,,478928.245,2369694.049,13.472
86,,478912.680,2369682.656,13.436
87,,478967.702,2369697.813,12.943
88,,478843.666,2369687.366,16.310
89,,478846.044,2369690.593,16.345
90,,478838.158,2369695.221,16.425
91,,478848.975,2369677.100,15.203
92,,478839.252,2369681.844,16.316
93,,478833.497,2369686.645,15.190
94,,478832.395,2369688.584,16.475
95,,478833.757,2369701.863,16.598
96,,478850.226,2369705.021,16.475
97,,478843.261,2369704.982,16.493
98,,478864.307,2369674.856,15.221
99,,478948.958,2369656.531,15.171
100,,478935.080,2369655.100,13.780
101,,478954.725,2369643.036,13.340
102,,478973.193,2369641.583,12.752
103,,478964.557,2369627.819,12.560
104,,478980.012,2369621.551,12.660
105,,478996.294,2369639.074,12.870
106,,479003.579,2369607.484,12.704
107,,478972.948,2369611.351,12.480
108,,478959.424,2369607.509,14.187
109,,478953.757,2369608.040,13.573
110,,478957.051,2369604.319,13.719
111,,478962.044,2369600.197,14.176
112,,478985.467,2369598.620,12.687
113,,479047.331,2369536.169,14.320
114,,479052.344,2369540.597,11.726
115,,479035.118,2369558.577,12.195
116,,479042.067,2369553.058,12.226
117,,479058.156,2369560.319,12.179
118,,479055.153,2369565.828,12.152
119,,479015.771,2369576.372,12.185
120,,478993.323,2369574.594,12.380
121,,478989.645,2369562.147,12.239
122,,479007.438,2369556.830,12.200
123,,478992.771,2369551.878,12.170
124,,479007.000,2369546.990,12.135
125,,479064.208,2369530.673,11.502
126,,479056.262,2369521.494,0.000
127,,479088.284,2369507.632,11.008
128,,479075.358,2369550.060,11.633
129,,479108.695,2369533.616,11.322
130,,479083.805,2369486.351,0.000
131,,479105.980,2369482.792,10.203
132,,479096.044,2369472.604,9.903
133,,479088.628,2369472.090,9.907
134,,479044.516,2369496.839,11.237
135,,479027.897,2369497.525,11.545
136,,479022.188,2369535.273,11.964
137,,479014.437,2369537.293,12.067
138,,479027.583,2369540.779,12.087
139,,479030.757,2369539.834,12.108
140,,478999.548,2369539.567,12.110
141,,478970.409,2369578.069,12.396
红线1#点,,478788.524,2369792.047,0.000
红线2#点,,478805.402,2369793.039,0.000
红线3#点,,478937.105,2369676.833,0.000
红线4#点,,479123.606,2369512.277,0.000
红线5#点,,479125.112,2369495.877,0.000
红线6#点,,478993.976,2369328.532,0.000
红线7#点,,478956.428,2369326.469,0.000
红线8#点,,478667.432,2369621.855,0.000
红线9#点,,478666.680,2369656.018,0.000
